CountyState_FIPS,County_Name_wState_Abbreviation,State,COUNTYNM,Level_of_Maternity_Care_0mcd_1Low_2mod_3access,Level_of_Maternity_Care_Label,GroupLevel,MapGeoColor,MapGeoId,MapGeoInfo
39041,"Delaware, Ohio",Ohio,Delaware,3,Access to Maternity Care,GroupLevel3,3,39041,Level of Maternity Care: Access to Maternity Care
39043,"Erie, Ohio",Ohio,Erie,3,Access to Maternity Care,GroupLevel3,3,39043,Level of Maternity Care: Access to Maternity Care
39045,"Fairfield, Ohio",Ohio,Fairfield,3,Access to Maternity Care,GroupLevel3,3,39045,Level of Maternity Care: Access to Maternity Care
39047,"Fayette, Ohio",Ohio,Fayette,0,Maternity Care Desert,GroupLevel0,0,39047,Level of Maternity Care: Maternity Care Desert
39049,"Franklin, Ohio",Ohio,Franklin,3,Access to Maternity Care,GroupLevel3,3,39049,Level of Maternity Care: Access to Maternity Care
39051,"Fulton, Ohio",Ohio,Fulton,3,Access to Maternity Care,GroupLevel3,3,39051,Level of Maternity Care: Access to Maternity Care
39053,"Gallia, Ohio",Ohio,Gallia,3,Access to Maternity Care,GroupLevel3,3,39053,Level of Maternity Care: Access to Maternity Care
39055,"Geauga, Ohio",Ohio,Geauga,3,Access to Maternity Care,GroupLevel3,3,39055,Level of Maternity Care: Access to Maternity Care
39057,"Greene, Ohio",Ohio,Greene,3,Access to Maternity Care,GroupLevel3,3,39057,Level of Maternity Care: Access to Maternity Care
39059,"Guernsey, Ohio",Ohio,Guernsey,3,Access to Maternity Care,GroupLevel3,3,39059,Level of Maternity Care: Access to Maternity Care
39061,"Hamilton, Ohio",Ohio,Hamilton,3,Access to Maternity Care,GroupLevel3,3,39061,Level of Maternity Care: Access to Maternity Care
39063,"Hancock, Ohio",Ohio,Hancock,3,Access to Maternity Care,GroupLevel3,3,39063,Level of Maternity Care: Access to Maternity Care
39065,"Hardin, Ohio",Ohio,Hardin,0,Maternity Care Desert,GroupLevel0,0,39065,Level of Maternity Care: Maternity Care Desert
39067,"Harrison, Ohio",Ohio,Harrison,0,Maternity Care Desert,GroupLevel0,0,39067,Level of Maternity Care: Maternity Care Desert
39069,"Henry, Ohio",Ohio,Henry,3,Access to Maternity Care,GroupLevel3,3,39069,Level of Maternity Care: Access to Maternity Care
39071,"Highland, Ohio",Ohio,Highland,2,Moderate Access to Care,GroupLevel2,2,39071,Level of Maternity Care: Moderate Access to Care
39073,"Hocking, Ohio",Ohio,Hocking,0,Maternity Care Desert,GroupLevel0,0,39073,Level of Maternity Care: Maternity Care Desert
39075,"Holmes, Ohio",Ohio,Holmes,3,Access to Maternity Care,GroupLevel3,3,39075,Level of Maternity Care: Access to Maternity Care
39077,"Huron, Ohio",Ohio,Huron,3,Access to Maternity Care,GroupLevel3,3,39077,Level of Maternity Care: Access to Maternity Care
39079,"Jackson, Ohio",Ohio,Jackson,0,Maternity Care Desert,GroupLevel0,0,39079,Level of Maternity Care: Maternity Care Desert
39081,"Jefferson, Ohio",Ohio,Jefferson,2,Moderate Access to Care,GroupLevel2,2,39081,Level of Maternity Care: Moderate Access to Care
39083,"Knox, Ohio",Ohio,Knox,3,Access to Maternity Care,GroupLevel3,3,39083,Level of Maternity Care: Access to Maternity Care
39085,"Lake, Ohio",Ohio,Lake,3,Access to Maternity Care,GroupLevel3,3,39085,Level of Maternity Care: Access to Maternity Care
39087,"Lawrence, Ohio",Ohio,Lawrence,2,Moderate Access to Care,GroupLevel2,2,39087,Level of Maternity Care: Moderate Access to Care
39089,"Licking, Ohio",Ohio,Licking,2,Moderate Access to Care,GroupLevel2,2,39089,Level of Maternity Care: Moderate Access to Care
39091,"Logan, Ohio",Ohio,Logan,3,Access to Maternity Care,GroupLevel3,3,39091,Level of Maternity Care: Access to Maternity Care
39093,"Lorain, Ohio",Ohio,Lorain,3,Access to Maternity Care,GroupLevel3,3,39093,Level of Maternity Care: Access to Maternity Care
39095,"Lucas, Ohio",Ohio,Lucas,3,Access to Maternity Care,GroupLevel3,3,39095,Level of Maternity Care: Access to Maternity Care
39097,"Madison, Ohio",Ohio,Madison,2,Moderate Access to Care,GroupLevel2,2,39097,Level of Maternity Care: Moderate Access to Care
39099,"Mahoning, Ohio",Ohio,Mahoning,3,Access to Maternity Care,GroupLevel3,3,39099,Level of Maternity Care: Access to Maternity Care
39101,"Marion, Ohio",Ohio,Marion,3,Access to Maternity Care,GroupLevel3,3,39101,Level of Maternity Care: Access to Maternity Care
39103,"Medina, Ohio",Ohio,Medina,3,Access to Maternity Care,GroupLevel3,3,39103,Level of Maternity Care: Access to Maternity Care
39105,"Meigs, Ohio",Ohio,Meigs,1,Low Access to Care,GroupLevel1,1,39105,Level of Maternity Care: Low Access to Care
39107,"Mercer, Ohio",Ohio,Mercer,3,Access to Maternity Care,GroupLevel3,3,39107,Level of Maternity Care: Access to Maternity Care
39109,"Miami, Ohio",Ohio,Miami,3,Access to Maternity Care,GroupLevel3,3,39109,Level of Maternity Care: Access to Maternity Care
39111,"Monroe, Ohio",Ohio,Monroe,0,Maternity Care Desert,GroupLevel0,0,39111,Level of Maternity Care: Maternity Care Desert
39113,"Montgomery, Ohio",Ohio,Montgomery,3,Access to Maternity Care,GroupLevel3,3,39113,Level of Maternity Care: Access to Maternity Care
39115,"Morgan, Ohio",Ohio,Morgan,3,Access to Maternity Care,GroupLevel3,3,39115,Level of Maternity Care: Access to Maternity Care
39117,"Morrow, Ohio",Ohio,Morrow,0,Maternity Care Desert,GroupLevel0,0,39117,Level of Maternity Care: Maternity Care Desert
39119,"Muskingum, Ohio",Ohio,Muskingum,3,Access to Maternity Care,GroupLevel3,3,39119,Level of Maternity Care: Access to Maternity Care
39121,"Noble, Ohio",Ohio,Noble,0,Maternity Care Desert,GroupLevel0,0,39121,Level of Maternity Care: Maternity Care Desert
39123,"Ottawa, Ohio",Ohio,Ottawa,0,Maternity Care Desert,GroupLevel0,0,39123,Level of Maternity Care: Maternity Care Desert
39125,"Paulding, Ohio",Ohio,Paulding,0,Maternity Care Desert,GroupLevel0,0,39125,Level of Maternity Care: Maternity Care Desert
39127,"Perry, Ohio",Ohio,Perry,0,Maternity Care Desert,GroupLevel0,0,39127,Level of Maternity Care: Maternity Care Desert
39129,"Pickaway, Ohio",Ohio,Pickaway,2,Moderate Access to Care,GroupLevel2,2,39129,Level of Maternity Care: Moderate Access to Care
39131,"Pike, Ohio",Ohio,Pike,2,Moderate Access to Care,GroupLevel2,2,39131,Level of Maternity Care: Moderate Access to Care
39133,"Portage, Ohio",Ohio,Portage,3,Access to Maternity Care,GroupLevel3,3,39133,Level of Maternity Care: Access to Maternity Care
39135,"Preble, Ohio",Ohio,Preble,2,Moderate Access to Care,GroupLevel2,2,39135,Level of Maternity Care: Moderate Access to Care
39137,"Putnam, Ohio",Ohio,Putnam,0,Maternity Care Desert,GroupLevel0,0,39137,Level of Maternity Care: Maternity Care Desert
39139,"Richland, Ohio",Ohio,Richland,3,Access to Maternity Care,GroupLevel3,3,39139,Level of Maternity Care: Access to Maternity Care
39141,"Ross, Ohio",Ohio,Ross,3,Access to Maternity Care,GroupLevel3,3,39141,Level of Maternity Care: Access to Maternity Care
39143,"Sandusky, Ohio",Ohio,Sandusky,3,Access to Maternity Care,GroupLevel3,3,39143,Level of Maternity Care: Access to Maternity Care
39145,"Scioto, Ohio",Ohio,Scioto,3,Access to Maternity Care,GroupLevel3,3,39145,Level of Maternity Care: Access to Maternity Care
39147,"Seneca, Ohio",Ohio,Seneca,3,Access to Maternity Care,GroupLevel3,3,39147,Level of Maternity Care: Access to Maternity Care
39149,"Shelby, Ohio",Ohio,Shelby,2,Moderate Access to Care,GroupLevel2,2,39149,Level of Maternity Care: Moderate Access to Care
39151,"Stark, Ohio",Ohio,Stark,3,Access to Maternity Care,GroupLevel3,3,39151,Level of Maternity Care: Access to Maternity Care
39153,"Summit, Ohio",Ohio,Summit,3,Access to Maternity Care,GroupLevel3,3,39153,Level of Maternity Care: Access to Maternity Care
39155,"Trumbull, Ohio",Ohio,Trumbull,3,Access to Maternity Care,GroupLevel3,3,39155,Level of Maternity Care: Access to Maternity Care
39157,"Tuscarawas, Ohio",Ohio,Tuscarawas,3,Access to Maternity Care,GroupLevel3,3,39157,Level of Maternity Care: Access to Maternity Care
39159,"Union, Ohio",Ohio,Union,3,Access to Maternity Care,GroupLevel3,3,39159,Level of Maternity Care: Access to Maternity Care
39161,"Van Wert, Ohio",Ohio,Van Wert,3,Access to Maternity Care,GroupLevel3,3,39161,Level of Maternity Care: Access to Maternity Care
39163,"Vinton, Ohio",Ohio,Vinton,0,Maternity Care Desert,GroupLevel0,0,39163,Level of Maternity Care: Maternity Care Desert
39165,"Warren, Ohio",Ohio,Warren,3,Access to Maternity Care,GroupLevel3,3,39165,Level of Maternity Care: Access to Maternity Care
39167,"Washington, Ohio",Ohio,Washington,3,Access to Maternity Care,GroupLevel3,3,39167,Level of Maternity Care: Access to Maternity Care
39169,"Wayne, Ohio",Ohio,Wayne,3,Access to Maternity Care,GroupLevel3,3,39169,Level of Maternity Care: Access to Maternity Care
39171,"Williams, Ohio",Ohio,Williams,3,Access to Maternity Care,GroupLevel3,3,39171,Level of Maternity Care: Access to Maternity Care
39173,"Wood, Ohio",Ohio,Wood,3,Access to Maternity Care,GroupLevel3,3,39173,Level of Maternity Care: Access to Maternity Care
39175,"Wyandot, Ohio",Ohio,Wyandot,3,Access to Maternity Care,GroupLevel3,3,39175,Level of Maternity Care: Access to Maternity Care
40001,"Adair, Oklahoma",Oklahoma,Adair,1,Low Access to Care,GroupLevel1,1,40001,Level of Maternity Care: Low Access to Care
40003,"Alfalfa, Oklahoma",Oklahoma,Alfalfa,0,Maternity Care Desert,GroupLevel0,0,40003,Level of Maternity Care: Maternity Care Desert
40005,"Atoka, Oklahoma",Oklahoma,Atoka,0,Maternity Care Desert,GroupLevel0,0,40005,Level of Maternity Care: Maternity Care Desert
40007,"Beaver, Oklahoma",Oklahoma,Beaver,0,Maternity Care Desert,GroupLevel0,0,40007,Level of Maternity Care: Maternity Care Desert
40009,"Beckham, Oklahoma",Oklahoma,Beckham,3,Access to Maternity Care,GroupLevel3,3,40009,Level of Maternity Care: Access to Maternity Care
40011,"Blaine, Oklahoma",Oklahoma,Blaine,0,Maternity Care Desert,GroupLevel0,0,40011,Level of Maternity Care: Maternity Care Desert
40013,"Bryan, Oklahoma",Oklahoma,Bryan,3,Access to Maternity Care,GroupLevel3,3,40013,Level of Maternity Care: Access to Maternity Care
40015,"Caddo, Oklahoma",Oklahoma,Caddo,0,Maternity Care Desert,GroupLevel0,0,40015,Level of Maternity Care: Maternity Care Desert
40017,"Canadian, Oklahoma",Oklahoma,Canadian,1,Low Access to Care,GroupLevel1,1,40017,Level of Maternity Care: Low Access to Care
40019,"Carter, Oklahoma",Oklahoma,Carter,3,Access to Maternity Care,GroupLevel3,3,40019,Level of Maternity Care: Access to Maternity Care
40021,"Cherokee, Oklahoma",Oklahoma,Cherokee,3,Access to Maternity Care,GroupLevel3,3,40021,Level of Maternity Care: Access to Maternity Care
40023,"Choctaw, Oklahoma",Oklahoma,Choctaw,0,Maternity Care Desert,GroupLevel0,0,40023,Level of Maternity Care: Maternity Care Desert
40025,"Cimarron, Oklahoma",Oklahoma,Cimarron,0,Maternity Care Desert,GroupLevel0,0,40025,Level of Maternity Care: Maternity Care Desert
40027,"Cleveland, Oklahoma",Oklahoma,Cleveland,3,Access to Maternity Care,GroupLevel3,3,40027,Level of Maternity Care: Access to Maternity Care
40029,"Coal, Oklahoma",Oklahoma,Coal,0,Maternity Care Desert,GroupLevel0,0,40029,Level of Maternity Care: Maternity Care Desert
40031,"Comanche, Oklahoma",Oklahoma,Comanche,3,Access to Maternity Care,GroupLevel3,3,40031,Level of Maternity Care: Access to Maternity Care
40033,"Cotton, Oklahoma",Oklahoma,Cotton,0,Maternity Care Desert,GroupLevel0,0,40033,Level of Maternity Care: Maternity Care Desert
40035,"Craig, Oklahoma",Oklahoma,Craig,0,Maternity Care Desert,GroupLevel0,0,40035,Level of Maternity Care: Maternity Care Desert
40037,"Creek, Oklahoma",Oklahoma,Creek,1,Low Access to Care,GroupLevel1,1,40037,Level of Maternity Care: Low Access to Care
40039,"Custer, Oklahoma",Oklahoma,Custer,3,Access to Maternity Care,GroupLevel3,3,40039,Level of Maternity Care: Access to Maternity Care
40041,"Delaware, Oklahoma",Oklahoma,Delaware,3,Access to Maternity Care,GroupLevel3,3,40041,Level of Maternity Care: Access to Maternity Care
40043,"Dewey, Oklahoma",Oklahoma,Dewey,0,Maternity Care Desert,GroupLevel0,0,40043,Level of Maternity Care: Maternity Care Desert
40045,"Ellis, Oklahoma",Oklahoma,Ellis,0,Maternity Care Desert,GroupLevel0,0,40045,Level of Maternity Care: Maternity Care Desert
40047,"Garfield, Oklahoma",Oklahoma,Garfield,3,Access to Maternity Care,GroupLevel3,3,40047,Level of Maternity Care: Access to Maternity Care
40049,"Garvin, Oklahoma",Oklahoma,Garvin,0,Maternity Care Desert,GroupLevel0,0,40049,Level of Maternity Care: Maternity Care Desert
40051,"Grady, Oklahoma",Oklahoma,Grady,0,Maternity Care Desert,GroupLevel0,0,40051,Level of Maternity Care: Maternity Care Desert
40053,"Grant, Oklahoma",Oklahoma,Grant,0,Maternity Care Desert,GroupLevel0,0,40053,Level of Maternity Care: Maternity Care Desert
40055,"Greer, Oklahoma",Oklahoma,Greer,0,Maternity Care Desert,GroupLevel0,0,40055,Level of Maternity Care: Maternity Care Desert
40057,"Harmon, Oklahoma",Oklahoma,Harmon,0,Maternity Care Desert,GroupLevel0,0,40057,Level of Maternity Care: Maternity Care Desert
40059,"Harper, Oklahoma",Oklahoma,Harper,0,Maternity Care Desert,GroupLevel0,0,40059,Level of Maternity Care: Maternity Care Desert
40061,"Haskell, Oklahoma",Oklahoma,Haskell,3,Access to Maternity Care,GroupLevel3,3,40061,Level of Maternity Care: Access to Maternity Care
40063,"Hughes, Oklahoma",Oklahoma,Hughes,0,Maternity Care Desert,GroupLevel0,0,40063,Level of Maternity Care: Maternity Care Desert
40065,"Jackson, Oklahoma",Oklahoma,Jackson,3,Access to Maternity Care,GroupLevel3,3,40065,Level of Maternity Care: Access to Maternity Care
40067,"Jefferson, Oklahoma",Oklahoma,Jefferson,0,Maternity Care Desert,GroupLevel0,0,40067,Level of Maternity Care: Maternity Care Desert
40069,"Johnston, Oklahoma",Oklahoma,Johnston,0,Maternity Care Desert,GroupLevel0,0,40069,Level of Maternity Care: Maternity Care Desert
40071,"Kay, Oklahoma",Oklahoma,Kay,3,Access to Maternity Care,GroupLevel3,3,40071,Level of Maternity Care: Access to Maternity Care
40073,"Kingfisher, Oklahoma",Oklahoma,Kingfisher,0,Maternity Care Desert,GroupLevel0,0,40073,Level of Maternity Care: Maternity Care Desert
40075,"Kiowa, Oklahoma",Oklahoma,Kiowa,0,Maternity Care Desert,GroupLevel0,0,40075,Level of Maternity Care: Maternity Care Desert
40077,"Latimer, Oklahoma",Oklahoma,Latimer,3,Access to Maternity Care,GroupLevel3,3,40077,Level of Maternity Care: Access to Maternity Care
40079,"Le Flore, Oklahoma",Oklahoma,Le Flore,1,Low Access to Care,GroupLevel1,1,40079,Level of Maternity Care: Low Access to Care
40081,"Lincoln, Oklahoma",Oklahoma,Lincoln,0,Maternity Care Desert,GroupLevel0,0,40081,Level of Maternity Care: Maternity Care Desert
40083,"Logan, Oklahoma",Oklahoma,Logan,0,Maternity Care Desert,GroupLevel0,0,40083,Level of Maternity Care: Maternity Care Desert
40085,"Love, Oklahoma",Oklahoma,Love,0,Maternity Care Desert,GroupLevel0,0,40085,Level of Maternity Care: Maternity Care Desert
40093,"Major, Oklahoma",Oklahoma,Major,0,Maternity Care Desert,GroupLevel0,0,40093,Level of Maternity Care: Maternity Care Desert
40095,"Marshall, Oklahoma",Oklahoma,Marshall,0,Maternity Care Desert,GroupLevel0,0,40095,Level of Maternity Care: Maternity Care Desert
40097,"Mayes, Oklahoma",Oklahoma,Mayes,1,Low Access to Care,GroupLevel1,1,40097,Level of Maternity Care: Low Access to Care
40087,"McClain, Oklahoma",Oklahoma,McClain,1,Low Access to Care,GroupLevel1,1,40087,Level of Maternity Care: Low Access to Care
40089,"McCurtain, Oklahoma",Oklahoma,McCurtain,1,Low Access to Care,GroupLevel1,1,40089,Level of Maternity Care: Low Access to Care
40091,"McIntosh, Oklahoma",Oklahoma,McIntosh,1,Low Access to Care,GroupLevel1,1,40091,Level of Maternity Care: Low Access to Care
40099,"Murray, Oklahoma",Oklahoma,Murray,0,Maternity Care Desert,GroupLevel0,0,40099,Level of Maternity Care: Maternity Care Desert
40101,"Muskogee, Oklahoma",Oklahoma,Muskogee,1,Low Access to Care,GroupLevel1,1,40101,Level of Maternity Care: Low Access to Care
40103,"Noble, Oklahoma",Oklahoma,Noble,0,Maternity Care Desert,GroupLevel0,0,40103,Level of Maternity Care: Maternity Care Desert
40105,"Nowata, Oklahoma",Oklahoma,Nowata,0,Maternity Care Desert,GroupLevel0,0,40105,Level of Maternity Care: Maternity Care Desert
40107,"Okfuskee, Oklahoma",Oklahoma,Okfuskee,0,Maternity Care Desert,GroupLevel0,0,40107,Level of Maternity Care: Maternity Care Desert
40109,"Oklahoma, Oklahoma",Oklahoma,Oklahoma,3,Access to Maternity Care,GroupLevel3,3,40109,Level of Maternity Care: Access to Maternity Care
40111,"Okmulgee, Oklahoma",Oklahoma,Okmulgee,0,Maternity Care Desert,GroupLevel0,0,40111,Level of Maternity Care: Maternity Care Desert
40113,"Osage, Oklahoma",Oklahoma,Osage,0,Maternity Care Desert,GroupLevel0,0,40113,Level of Maternity Care: Maternity Care Desert
